TeamID,EndID,ScoreDiff,Hammer,RefPPAvail,OppPPAvail,BTAbilityDiff,ActualDecision,OptimalDecision,ActualWP,OptimalWP,WPDiff,DecisionCorrect
17,4,2,1,1,1,1.908179632172648,0,0,0.9420751568815059,0.9420751568815059,0.0,1
17,5,1,1,1,1,1.908179632172648,0,0,0.8812832106478684,0.8812832106478684,0.0,1
51,6,-2,1,1,1,-1.908179632172648,1,0,0.10981817007586668,0.1302592119519511,-0.020441041876084406,0
17,7,0,1,1,0,1.908179632172648,1,1,0.8265455889163515,0.8265455889163515,0.0,1
13,1,0,1,1,1,-2.40079691417482,0,0,0.08402155991848713,0.08402155991848713,0.0,1
24,2,-3,1,1,1,2.40079691417482,0,0,0.6791919361250243,0.6791919361250243,0.0,1
13,3,-2,1,1,1,-2.40079691417482,0,0,0.039389656188374964,0.039389656188374964,0.0,1
13,4,-3,1,1,1,-2.40079691417482,0,0,0.0286556805001249,0.0286556805001249,0.0,1
13,5,-4,1,1,1,-2.40079691417482,1,0,0.012776195430968107,0.014532203772115865,-0.0017560083411477575,0
24,6,1,1,1,0,2.40079691417482,0,0,0.8945012532381589,0.8945012532381589,0.0,1
43,1,0,1,1,1,-1.3292079499699945,0,0,0.24062919493092805,0.24062919493092805,0.0,1
20,2,-1,1,1,1,1.3292079499699945,0,0,0.7085913444849655,0.7085913444849655,0.0,1
20,3,-2,1,1,1,1.3292079499699945,0,0,0.5634820715445198,0.5634820715445198,0.0,1
43,4,1,1,1,1,-1.3292079499699945,0,0,0.44144386514150835,0.44144386514150835,0.0,1
20,5,-4,1,1,1,1.3292079499699945,1,0,0.241109982312117,0.24290871410087578,-0.0017987317887587784,0
43,6,1,1,1,0,-1.3292079499699945,1,0,0.5698970936845095,0.6083326729415991,-0.038435579257089625,0
14,1,0,1,1,1,0.6396137354334859,0,0,0.6583515151673294,0.6583515151673294,0.0,1
46,2,-1,1,1,1,-0.6396137354334859,0,0,0.32374578402649856,0.32374578402649856,0.0,1
14,3,0,1,1,1,0.6396137354334859,0,0,0.6403841260349237,0.6403841260349237,0.0,1
14,4,-1,1,1,1,0.6396137354334859,0,0,0.5351146748307941,0.5351146748307941,0.0,1
46,5,0,1,1,1,-0.6396137354334859,0,0,0.49227542442903516,0.49227542442903516,0.0,1
14,6,-1,1,1,1,0.6396137354334859,0,0,0.5290340844838466,0.5290340844838466,0.0,1
46,7,0,1,1,1,-0.6396137354334859,1,1,0.5324238534823306,0.5324238534823306,0.0,1
22,1,0,1,1,1,0.27800266965927134,0,0,0.5876715224555387,0.5876715224555387,0.0,1
30,2,-3,1,1,1,-0.27800266965927134,0,0,0.23401757152176927,0.23401757152176927,0.0,1
22,3,1,1,1,1,0.27800266965927134,0,0,0.6975166154370062,0.6975166154370062,0.0,1
22,4,0,1,1,1,0.27800266965927134,0,0,0.5861684770246691,0.5861684770246691,0.0,1
30,5,-1,1,1,1,-0.27800266965927134,0,0,0.4203735180499306,0.4203735180499306,0.0,1
30,6,-2,1,1,1,-0.27800266965927134,1,0,0.23919971843315263,0.2752835836648227,-0.036083865231670065,0
22,7,1,1,1,0,0.27800266965927134,0,1,0.846518592868806,0.8584385785452932,-0.01191998567648711,0
22,8,-1,1,1,0,0.27800266965927134,1,1,0.5533099807095503,0.5533099807095503,0.0,1
19,1,0,1,1,1,0.9194185219735699,0,0,0.7331357262677414,0.7331357262677414,0.0,1
44,2,-1,1,1,1,-0.9194185219735699,0,0,0.3063813559336606,0.3063813559336606,0.0,1
44,3,-2,1,1,1,-0.9194185219735699,0,0,0.20287157228703256,0.20287157228703256,0.0,1
19,4,1,1,1,1,0.9194185219735699,0,0,0.8203159272799209,0.8203159272799209,0.0,1
19,5,0,1,1,1,0.9194185219735699,0,1,0.7053230699654172,0.7161343079120678,-0.01081123794665062,0
44,6,-3,1,1,1,-0.9194185219735699,1,0,0.09345678432128637,0.11013384753597924,-0.016677063214692867,0
19,7,0,1,1,0,0.9194185219735699,1,1,0.7804991538393988,0.7804991538393988,0.0,1
10,1,0,1,1,1,1.5756707791241547,0,0,0.854981747103098,0.854981747103098,0.0,1
25,2,-2,1,1,1,-1.5756707791241547,0,0,0.09208043308266696,0.09208043308266696,0.0,1
25,3,-4,1,1,1,-1.5756707791241547,0,0,0.025069423956645402,0.025069423956645402,0.0,1
25,4,-6,1,1,1,-1.5756707791241547,1,0,0.0020786788799137066,0.0031709043487796835,-0.001092225468865977,0
13,1,0,1,1,1,-1.9219605406017228,0,0,0.14678618399754761,0.14678618399754761,0.0,1
17,2,-1,1,1,1,1.9219605406017228,0,0,0.8025200401014638,0.8025200401014638,0.0,1
13,3,0,1,1,1,-1.9219605406017228,0,0,0.19638909759411033,0.19638909759411033,0.0,1
13,4,-1,1,1,1,-1.9219605406017228,0,0,0.14694638972281102,0.14694638972281102,0.0,1
13,5,-2,1,1,1,-1.9219605406017228,0,0,0.09879567907795019,0.09879567907795019,0.0,1
13,6,-4,1,1,1,-1.9219605406017228,1,0,0.013462283689097694,0.017936091227109645,-0.004473807538011951,0
18,1,0,1,1,1,1.3217143653683145,0,0,0.8022948598219625,0.8022948598219625,0.0,1
51,2,-3,1,1,1,-1.3217143653683145,0,0,0.06928376200877295,0.06928376200877295,0.0,1
51,3,-5,1,1,1,-1.3217143653683145,1,0,0.006755618488084832,0.010986115719581212,-0.00423049723149638,0
18,5,6,1,1,0,1.3217143653683145,0,1,0.9996272662704708,0.9996947600984516,-6.749382798076908e-05,0
16,1,0,1,1,1,-0.7238864725992876,0,0,0.3996485817093223,0.3996485817093223,0.0,1
16,2,-1,1,1,1,-0.7238864725992876,0,0,0.3096158928330085,0.3096158928330085,0.0,1
16,3,-2,1,1,1,-0.7238864725992876,0,0,0.20370921536942796,0.20370921536942796,0.0,1
24,4,1,1,1,1,0.7238864725992876,0,0,0.7950743083009592,0.7950743083009592,0.0,1
16,5,-3,1,1,1,-0.7238864725992876,1,0,0.10563452591010679,0.12041314815567894,-0.014778622245572151,0
24,7,3,1,1,0,0.7238864725992876,0,1,0.9850369552667592,0.9868811284314488,-0.0018441731646896553,0
37,1,0,1,1,1,1.1242814665995196,0,0,0.7385865121274525,0.7385865121274525,0.0,1
11,2,-2,1,1,1,-1.1242814665995196,0,0,0.16636645259003088,0.16636645259003088,0.0,1
37,3,0,1,1,1,1.1242814665995196,0,0,0.7208172275719409,0.7208172275719409,0.0,1
11,4,-1,1,1,1,-1.1242814665995196,0,0,0.26603924037588444,0.26603924037588444,0.0,1
37,5,0,1,1,1,1.1242814665995196,0,1,0.7181182180422909,0.7236501838375407,-0.005531965795249727,0
11,6,-4,1,1,1,-1.1242814665995196,1,0,0.02415826603287072,0.032357201818586596,-0.008198935785715875,0
37,7,2,1,1,0,1.1242814665995196,1,1,0.9674625854233967,0.9674625854233967,0.0,1
15,1,0,1,1,1,0.4383334594091196,0,0,0.6044316446479778,0.6044316446479778,0.0,1
34,2,-2,1,1,1,-0.4383334594091196,0,0,0.29333950084503957,0.29333950084503957,0.0,1
15,3,1,1,1,1,0.4383334594091196,0,0,0.7101347673211277,0.7101347673211277,0.0,1
34,4,-3,1,1,1,-0.4383334594091196,0,0,0.17504287213980926,0.17504287213980926,0.0,1
15,5,2,1,1,1,0.4383334594091196,0,0,0.8527696784146311,0.8527696784146311,0.0,1
34,6,-4,1,1,1,-0.4383334594091196,1,0,0.043965377821687995,0.05884382356990246,-0.014878445748214467,0
15,7,3,1,1,0,0.4383334594091196,1,1,0.9840854876388856,0.9840854876388856,0.0,1
44,1,0,1,1,1,-1.1281370853709065,0,0,0.3317974354333212,0.3317974354333212,0.0,1
10,2,-1,1,1,1,1.1281370853709065,0,0,0.6400355097107364,0.6400355097107364,0.0,1
10,3,-2,1,1,1,1.1281370853709065,0,0,0.48431678802866773,0.48431678802866773,0.0,1
10,4,-3,1,1,1,1.1281370853709065,0,1,0.34082123573771134,0.3440851468429189,-0.003263911105207573,0
44,5,0,1,1,1,-1.1281370853709065,0,0,0.410517247578276,0.410517247578276,0.0,1
44,6,-2,1,1,1,-1.1281370853709065,0,0,0.16570469927590217,0.16570469927590217,0.0,1
10,7,1,1,1,1,1.1281370853709065,1,1,0.8704269064976667,0.8704269064976667,0.0,1
44,8,-2,1,1,0,-1.1281370853709065,1,1,0.1037805527615448,0.1037805527615448,0.0,1
19,1,0,1,1,1,1.232876018716579,0,0,0.7600593447465435,0.7600593447465435,0.0,1
30,2,-1,1,1,1,-1.232876018716579,0,0,0.23601858995770778,0.23601858995770778,0.0,1
30,3,-4,1,1,1,-1.232876018716579,0,0,0.04649535401165534,0.04649535401165534,0.0,1
30,4,-5,1,1,1,-1.232876018716579,1,0,0.011001606662847791,0.014567260963807135,-0.003565654300959344,0
19,5,4,1,1,0,1.232876018716579,0,1,0.9937145771008878,0.9941200486871727,-0.0004054715862849001,0
25,1,0,1,1,1,-0.8671572442292033,0,0,0.3943507197028654,0.3943507197028654,0.0,1
46,2,-2,1,1,1,0.8671572442292033,0,0,0.5209228594440616,0.5209228594440616,0.0,1
25,3,1,1,1,1,-0.8671572442292033,0,0,0.5544129959565964,0.5544129959565964,0.0,1
25,4,0,1,1,1,-0.8671572442292033,0,0,0.4353895890217029,0.4353895890217029,0.0,1
25,5,-1,1,1,1,-0.8671572442292033,0,0,0.33799163926102244,0.33799163926102244,0.0,1
46,6,-1,1,1,1,0.8671572442292033,1,0,0.5552002981168453,0.5747422077827226,-0.01954190966587721,0
25,7,0,1,1,0,-0.8671572442292033,1,1,0.6329951529873481,0.6329951529873481,0.0,1
14,1,0,1,1,1,0.2813088811622775,0,0,0.5875461393674598,0.5875461393674598,0.0,1
14,2,-1,1,1,1,0.2813088811622775,0,0,0.4801348805162456,0.4801348805162456,0.0,1
14,3,-2,1,1,1,0.2813088811622775,0,0,0.3302330354765397,0.3302330354765397,0.0,1
14,4,-4,1,1,1,0.2813088811622775,0,0,0.12113395196393151,0.12113395196393151,0.0,1
14,5,-8,1,1,1,0.2813088811622775,1,0,0.00028766094476764093,0.000938731044531042,-0.000651070099763401,0
20,6,6,1,1,0,-0.2813088811622775,1,1,0.9998711721555678,0.9998711721555678,0.0,1
22,1,0,1,1,1,0.5158247181390933,0,0,0.632734036586933,0.632734036586933,0.0,1
43,2,-3,1,1,1,-0.5158247181390933,0,0,0.18152576326195863,0.18152576326195863,0.0,1
43,3,-5,1,1,1,-0.5158247181390933,1,0,0.02371384209199619,0.03588406567239751,-0.012170223580401322,0
22,6,6,1,1,0,0.5158247181390933,0,1,0.999889936131372,0.9998946726536209,-4.736522248860453e-06,0
51,1,0,1,1,1,-2.3870160057457452,0,0,0.08451418718450299,0.08451418718450299,0.0,1
24,2,-1,1,1,1,2.3870160057457452,0,0,0.8365187624105087,0.8365187624105087,0.0,1
51,3,-1,1,1,1,-2.3870160057457452,0,0,0.07302496736976079,0.07302496736976079,0.0,1
51,4,-3,1,1,1,-2.3870160057457452,0,0,0.029562847790641715,0.029562847790641715,0.0,1
24,5,2,1,1,1,2.3870160057457452,0,0,0.9369634964575607,0.9369634964575607,0.0,1
51,6,-3,1,1,1,-2.3870160057457452,1,0,0.02815535505142102,0.03214025585676048,-0.003984900805339461,0
24,7,2,1,1,0,2.3870160057457452,1,0,0.9513014830314297,0.9577670391196605,-0.0064655560882308505,0
17,1,0,1,1,1,1.8413016179545427,0,0,0.8604105622131162,0.8604105622131162,0.0,1
15,2,-3,1,1,1,-1.8413016179545427,0,0,0.04495092853009208,0.04495092853009208,0.0,1
17,3,2,1,1,1,1.8413016179545427,0,0,0.9334710034310234,0.9334710034310234,0.0,1
15,4,-4,1,1,1,-1.8413016179545427,0,0,0.022524034385863183,0.022524034385863183,0.0,1
17,5,3,1,1,1,1.8413016179545427,0,1,0.9681765188087003,0.968705633794498,-0.0005291149857977739,0
17,6,2,1,1,1,1.8413016179545427,1,0,0.9337478941520965,0.9414654182728635,-0.007717524120766983,0
15,7,-3,1,1,0,-1.8413016179545427,1,1,0.05657388792467602,0.05657388792467602,0.0,1
11,1,0,1,1,1,0.6125871272362357,0,0,0.6580306042676846,0.6580306042676846,0.0,1
13,2,-3,1,1,1,-0.6125871272362357,0,0,0.1561261332817816,0.1561261332817816,0.0,1
11,3,-1,1,1,1,0.6125871272362357,0,0,0.5249370124119889,0.5249370124119889,0.0,1
13,4,-3,1,1,1,-0.6125871272362357,0,0,0.1316113234392943,0.1316113234392943,0.0,1
11,5,2,1,1,1,0.6125871272362357,0,0,0.8720508315975541,0.8720508315975541,0.0,1
13,6,-3,1,1,1,-0.6125871272362357,1,0,0.09600702938063885,0.10871189843337956,-0.012704869052740708,0
11,7,0,1,1,0,0.6125871272362357,1,1,0.7296411550979292,0.7296411550979292,0.0,1
16,1,0,1,1,1,2.034584978337472,0,0,0.8892939658774182,0.8892939658774182,0.0,1
34,2,-2,1,1,1,-2.034584978337472,0,0,0.06080946043664456,0.06080946043664456,0.0,1
34,3,-4,1,1,1,-2.034584978337472,0,0,0.01717097360681166,0.01717097360681166,0.0,1
34,4,-6,1,1,1,-2.034584978337472,1,0,0.0020231713688160756,0.002580500008162221,-0.0005573286393461452,0
16,5,5,1,1,0,2.034584978337472,1,0,0.9964207513025729,0.9966313624984136,-0.0002106111958406487,0
18,1,0,1,1,1,-0.40137332003836595,0,0,0.504842987341287,0.504842987341287,0.0,1
37,2,-2,1,1,1,0.40137332003836595,0,0,0.37435590206943514,0.37435590206943514,0.0,1
18,3,1,1,1,1,-0.40137332003836595,0,0,0.6374991223052816,0.6374991223052816,0.0,1
37,4,-3,1,1,1,0.40137332003836595,0,0,0.21416696135361327,0.21416696135361327,0.0,1
37,5,-4,1,1,1,0.40137332003836595,1,0,0.087782435621028,0.10177510457766617,-0.013992668956638171,0
18,6,1,1,1,0,-0.40137332003836595,0,0,0.7639088731335101,0.7639088731335101,0.0,1
19,1,0,1,1,1,1.3669522157268181,0,0,0.8183929409454527,0.8183929409454527,0.0,1
25,2,-1,1,1,1,-1.3669522157268181,0,0,0.15514172628309278,0.15514172628309278,0.0,1
25,3,-2,1,1,1,-1.3669522157268181,0,0,0.09858224109253073,0.09858224109253073,0.0,1
19,4,1,1,1,1,1.3669522157268181,0,0,0.8700064872241438,0.8700064872241438,0.0,1
25,5,-3,1,1,1,-1.3669522157268181,0,0,0.06022042265431669,0.06022042265431669,0.0,1
19,6,2,1,1,1,1.3669522157268181,1,0,0.9316345840328084,0.9389699872575328,-0.007335403224724368,0
25,7,-3,1,1,0,-1.3669522157268181,1,1,0.055569878686343055,0.055569878686343055,0.0,1
44,1,0,1,1,1,0.035454827083737775,0,0,0.5786776709189823,0.5786776709189823,0.0,1
22,2,-5,1,1,1,-0.035454827083737775,0,0,0.11356015578232406,0.11356015578232406,0.0,1
44,3,4,1,1,1,0.035454827083737775,0,0,0.9441838188973788,0.9441838188973788,0.0,1
44,4,3,1,1,1,0.035454827083737775,0,0,0.8942533646845959,0.8942533646845959,0.0,1
22,5,-4,1,1,1,-0.035454827083737775,1,0,0.08557948328271153,0.10219241019527658,-0.01661292691256505,0
44,6,3,1,1,0,0.035454827083737775,0,0,0.9632181230620163,0.9632181230620163,0.0,1
10,1,0,1,1,1,0.06889979946146552,0,0,0.5834632721277321,0.5834632721277321,0.0,1
10,2,-1,1,1,1,0.06889979946146552,0,0,0.47699391388860335,0.47699391388860335,0.0,1
14,3,-2,1,1,1,-0.06889979946146552,0,0,0.295293588804342,0.295293588804342,0.0,1
14,4,-3,1,1,1,-0.06889979946146552,0,0,0.19453417538646675,0.19453417538646675,0.0,1
10,5,2,1,1,1,0.06889979946146552,0,0,0.8471033009496834,0.8471033009496834,0.0,1
14,6,-4,1,1,1,-0.06889979946146552,1,0,0.04964938855136931,0.06651158308197716,-0.016862194530607853,0
10,7,1,1,1,0,0.06889979946146552,1,1,0.8597823238335031,0.8597823238335031,0.0,1
46,1,0,1,1,1,0.9709030956987861,0,0,0.7322807547254667,0.7322807547254667,0.0,1
43,2,-1,1,1,1,-0.9709030956987861,0,0,0.282606891775552,0.282606891775552,0.0,1
43,3,-2,1,1,1,-0.9709030956987861,0,0,0.18347405550325685,0.18347405550325685,0.0,1
43,4,-3,1,1,1,-0.9709030956987861,0,0,0.1143760817793944,0.1143760817793944,0.0,1
46,5,2,1,1,1,0.9709030956987861,0,0,0.898288100137635,0.898288100137635,0.0,1
46,6,1,1,1,1,0.9709030956987861,0,0,0.8272750214016229,0.8272750214016229,0.0,1
43,7,-3,1,1,1,-0.9709030956987861,1,1,0.07251970917077968,0.07251970917077968,0.0,1
46,8,1,1,1,0,0.9709030956987861,1,1,0.9095620750143453,0.9095620750143453,0.0,1
20,1,0,1,1,1,1.0913859014901726,0,0,0.7379397822125598,0.7379397822125598,0.0,1
30,2,-1,1,1,1,-1.0913859014901726,0,0,0.2501097647350592,0.2501097647350592,0.0,1
20,3,-1,1,1,1,1.0913859014901726,0,0,0.6142627951605796,0.6142627951605796,0.0,1
30,4,0,1,1,1,-1.0913859014901726,0,0,0.3792110806603592,0.3792110806603592,0.0,1
30,5,-1,1,1,1,-1.0913859014901726,0,0,0.2777652687686747,0.2777652687686747,0.0,1
30,6,-2,1,1,1,-1.0913859014901726,1,0,0.14384098708266005,0.166617803501703,-0.022776816419042945,0
20,7,1,1,1,0,1.0913859014901726,1,1,0.918744261186161,0.918744261186161,0.0,1
17,1,0,1,1,1,0.18509194676596752,0,0,0.5848842656377806,0.5848842656377806,0.0,1
37,2,-1,1,1,1,-0.18509194676596752,0,0,0.43240341020619555,0.43240341020619555,0.0,1
17,3,0,1,1,1,0.18509194676596752,0,0,0.574223394257781,0.574223394257781,0.0,1
37,4,-5,1,1,1,-0.18509194676596752,1,0,0.037164555261020936,0.04624850459426408,-0.009083949333243142,0
17,5,4,1,1,0,0.18509194676596752,0,0,0.9800475134346149,0.9800475134346149,0.0,1
17,7,4,1,1,0,0.18509194676596752,1,1,0.9973866888938678,0.9973866888938678,0.0,1
11,1,0,1,1,1,-1.7882097869385845,0,0,0.16808641315728107,0.16808641315728107,0.0,1
11,2,-1,1,1,1,-1.7882097869385845,0,0,0.12239557838736831,0.12239557838736831,0.0,1
11,3,-3,1,1,1,-1.7882097869385845,0,0,0.04790773212229643,0.04790773212229643,0.0,1
24,4,2,1,1,1,1.7882097869385845,0,0,0.9353429255160025,0.9353429255160025,0.0,1
24,5,1,1,1,1,1.7882097869385845,0,1,0.8688757149602313,0.869085277412614,-0.00020956245238268334,0
11,6,-3,1,1,1,-1.7882097869385845,1,0,0.04414148861446029,0.05756911416837647,-0.013427625553916182,0
24,7,1,1,1,0,1.7882097869385845,1,1,0.9310982220609165,0.9310982220609165,0.0,1
18,1,0,1,1,1,1.6931698105593287,0,0,0.8559083909002679,0.8559083909002679,0.0,1
34,2,-3,1,1,1,-1.6931698105593287,0,0,0.05244393335326809,0.05244393335326809,0.0,1
34,3,-4,1,1,1,-1.6931698105593287,0,0,0.022833548663793682,0.022833548663793682,0.0,1
34,4,-5,1,1,1,-1.6931698105593287,1,0,0.00555482505589382,0.00787900463873797,-0.0023241795828441505,0
18,5,4,1,1,0,1.6931698105593287,0,1,0.9965872666655369,0.9970292217171827,-0.00044195505164579263,0
51,1,0,1,1,1,0.013780908429074756,0,0,0.5786776709189823,0.5786776709189823,0.0,1
13,2,-2,1,1,1,-0.013780908429074756,0,0,0.3502418038635538,0.3502418038635538,0.0,1
13,3,-4,1,1,1,-0.013780908429074756,0,0,0.12396753305877521,0.12396753305877521,0.0,1
51,4,3,1,1,1,0.013780908429074756,0,0,0.8940566818599384,0.8940566818599384,0.0,1
51,5,2,1,1,1,0.013780908429074756,0,0,0.8463082284210787,0.8463082284210787,0.0,1
13,6,-3,1,1,1,-0.013780908429074756,1,0,0.1358267876294858,0.1574018194549877,-0.02157503182550191,0
51,7,1,1,1,0,0.013780908429074756,1,1,0.8578411672744392,0.8578411672744392,0.0,1
15,1,0,1,1,1,-1.5962515189283524,0,0,0.19289615195664503,0.19289615195664503,0.0,1
15,2,-1,1,1,1,-1.5962515189283524,0,0,0.14476726391758615,0.14476726391758615,0.0,1
16,3,0,1,1,1,1.5962515189283524,0,0,0.8164823321656284,0.8164823321656284,0.0,1
15,4,-1,1,1,1,-1.5962515189283524,0,0,0.18075537311163534,0.18075537311163534,0.0,1
16,5,-1,1,1,1,1.5962515189283524,0,1,0.7007510250694964,0.7106055998367602,-0.009854574767263813,0
15,6,-1,1,1,1,-1.5962515189283524,1,0,0.22107562126785893,0.24510845259541933,-0.0240328313275604,0
16,7,0,1,1,0,1.5962515189283524,1,1,0.8376276409548313,0.8376276409548313,0.0,1
44,1,0,1,1,1,-0.7779284047471635,0,0,0.38957614549761255,0.38957614549761255,0.0,1
44,2,-1,1,1,1,-0.7779284047471635,0,0,0.3001043065267686,0.3001043065267686,0.0,1
20,3,-1,1,1,1,0.7779284047471635,0,0,0.5703330194146059,0.5703330194146059,0.0,1
20,4,-2,1,1,1,0.7779284047471635,0,0,0.4437703361241534,0.4437703361241534,0.0,1
44,5,1,1,1,1,-0.7779284047471635,0,0,0.6204954999995398,0.6204954999995398,0.0,1
44,6,0,1,1,1,-0.7779284047471635,0,0,0.49767767964942666,0.49767767964942666,0.0,1
20,7,-2,1,1,1,0.7779284047471635,1,1,0.2556830974071008,0.2556830974071008,0.0,1
44,8,0,1,1,0,-0.7779284047471635,1,1,0.6700681560035993,0.6700681560035993,0.0,1
14,1,0,1,1,1,1.5067709796626891,0,0,0.8467316378072189,0.8467316378072189,0.0,1
25,2,-2,1,1,1,-1.5067709796626891,0,0,0.09376792160580268,0.09376792160580268,0.0,1
14,3,1,1,1,1,1.5067709796626891,0,0,0.8830927805813088,0.8830927805813088,0.0,1
25,4,-3,1,1,1,-1.5067709796626891,0,0,0.06081583611738843,0.06081583611738843,0.0,1
14,5,1,1,1,1,1.5067709796626891,0,0,0.8773392937880651,0.8773392937880651,0.0,1
14,6,0,1,1,1,1.5067709796626891,0,0,0.7789395490722779,0.7789395490722779,0.0,1
14,7,-1,1,1,1,1.5067709796626891,1,1,0.5389013110844025,0.5389013110844025,0.0,1
25,8,0,1,1,0,-1.5067709796626891,1,1,0.5304702590574895,0.5304702590574895,0.0,1
30,1,0,1,1,1,0.23782204847982186,0,0,0.5847171420282027,0.5847171420282027,0.0,1
43,2,-2,1,1,1,-0.23782204847982186,0,0,0.3198386010086241,0.3198386010086241,0.0,1
30,3,1,1,1,1,0.23782204847982186,0,0,0.6962767017110097,0.6962767017110097,0.0,1
30,4,-2,1,1,1,0.23782204847982186,0,0,0.3306436862083213,0.3306436862083213,0.0,1
43,5,1,1,1,1,-0.23782204847982186,0,0,0.7066925983692302,0.7066925983692302,0.0,1
30,6,-2,1,1,1,0.23782204847982186,1,0,0.25792060653866555,0.30023152796498087,-0.04231092142631532,0
43,7,1,1,1,0,-0.23782204847982186,1,1,0.8516679578139595,0.8516679578139595,0.0,1
19,1,0,1,1,1,-0.20871856339733663,0,0,0.5337456718083896,0.5337456718083896,0.0,1
10,2,-1,1,1,1,0.20871856339733663,0,0,0.47897338341407597,0.47897338341407597,0.0,1
10,3,-2,1,1,1,0.20871856339733663,0,0,0.3291272982104249,0.3291272982104249,0.0,1
19,4,1,1,1,1,-0.20871856339733663,0,0,0.6853072098083828,0.6853072098083828,0.0,1
10,5,-3,1,1,1,0.20871856339733663,0,0,0.19252855675256114,0.19252855675256114,0.0,1
19,6,1,1,1,1,-0.20871856339733663,1,0,0.7134296097103824,0.739367338567161,-0.025937728856778586,0
10,7,-3,1,1,0,0.20871856339733663,1,1,0.14838583670900876,0.14838583670900876,0.0,1
46,1,0,1,1,1,0.4550783775596928,0,0,0.6304951917903371,0.6304951917903371,0.0,1
22,2,-1,1,1,1,-0.4550783775596928,0,0,0.36695327691941165,0.36695327691941165,0.0,1
22,3,-2,1,1,1,-0.4550783775596928,0,0,0.24420899607509672,0.24420899607509672,0.0,1
46,4,-2,1,1,1,0.4550783775596928,0,0,0.36455078938038565,0.36455078938038565,0.0,1
46,5,-3,1,1,1,0.4550783775596928,1,0,0.19513394260588937,0.208721182277268,-0.01358723967137862,0
22,6,1,1,1,0,-0.4550783775596928,1,0,0.7174874431630779,0.747664715435921,-0.03017727227284306,0
13,1,0,1,1,1,0.3576745367619395,0,0,0.6045339659117115,0.6045339659117115,0.0,1
34,2,-2,1,1,1,-0.3576745367619395,0,0,0.30064447444595,0.30064447444595,0.0,1
13,3,-3,1,1,1,0.3576745367619395,0,0,0.2341235944892243,0.2341235944892243,0.0,1
34,4,1,1,1,1,-0.3576745367619395,0,0,0.667576863341414,0.667576863341414,0.0,1
13,5,-2,1,1,1,0.3576745367619395,0,0,0.326852967670999,0.326852967670999,0.0,1
13,6,-4,1,1,1,0.3576745367619395,1,0,0.05516971652520457,0.07238129456231959,-0.017211578037115025,0
34,7,2,1,1,0,-0.3576745367619395,0,1,0.9334021208354095,0.941071302572221,-0.007669181736811526,0
51,1,0,1,1,1,-1.6631295331464577,0,0,0.18840324298392866,0.18840324298392866,0.0,1
16,2,-1,1,1,1,1.6631295331464577,0,0,0.7716560118304039,0.7716560118304039,0.0,1
51,3,-1,1,1,1,-1.6631295331464577,0,0,0.1546142111503197,0.1546142111503197,0.0,1
51,4,-2,1,1,1,-1.6631295331464577,0,0,0.1112855971578324,0.1112855971578324,0.0,1
51,5,-3,1,1,1,-1.6631295331464577,1,0,0.049567122936328055,0.059208397177092156,-0.009641274240764101,0
16,6,0,1,1,0,1.6631295331464577,1,0,0.8175792281531705,0.8323141505266183,-0.014734922373447756,0
37,1,0,1,1,1,1.656209671188575,0,0,0.8554597785772529,0.8554597785772529,0.0,1
15,2,-2,1,1,1,-1.656209671188575,0,0,0.088747071035137,0.088747071035137,0.0,1
37,3,1,1,1,1,1.656209671188575,0,0,0.8852453875086491,0.8852453875086491,0.0,1
15,4,-2,1,1,1,-1.656209671188575,0,0,0.11129599275226468,0.11129599275226468,0.0,1
15,5,-4,1,1,1,-1.656209671188575,1,0,0.020756638965678052,0.026502923404297874,-0.005746284438619822,0
37,6,3,1,1,0,1.656209671188575,1,0,0.9865297804078482,0.9872396848085662,-0.0007099044007179423,0
24,1,0,1,1,1,0.4788363735730974,0,0,0.6306496124195193,0.6306496124195193,0.0,1
17,2,-1,1,1,1,-0.4788363735730974,0,0,0.36393417983305343,0.36393417983305343,0.0,1
24,3,-2,1,1,1,0.4788363735730974,0,0,0.3642291104146141,0.3642291104146141,0.0,1
17,4,1,1,1,1,-0.4788363735730974,0,0,0.6344191476749644,0.6344191476749644,0.0,1
24,5,-3,1,1,1,0.4788363735730974,0,0,0.20869864138330887,0.20869864138330887,0.0,1
17,6,2,1,1,1,-0.4788363735730974,1,0,0.8214216148990301,0.8415970556468461,-0.020175440747815965,0
24,8,-2,1,1,0,0.4788363735730974,1,1,0.22041631211769955,0.22041631211769955,0.0,1
18,1,0,1,1,1,0.7229081465611535,0,0,0.7031078276153331,0.7031078276153331,0.0,1
18,2,-1,1,1,1,0.7229081465611535,0,0,0.5988230061414823,0.5988230061414823,0.0,1
18,3,-2,1,1,1,0.7229081465611535,0,0,0.44642548183463077,0.44642548183463077,0.0,1
18,4,-3,1,1,1,0.7229081465611535,0,0,0.3038914348880437,0.3038914348880437,0.0,1
11,5,2,1,1,1,-0.7229081465611535,0,0,0.772234251666191,0.772234251666191,0.0,1
18,6,-4,1,1,1,0.7229081465611535,1,0,0.09606793455083619,0.11673292613883891,-0.020664991588002724,0
11,7,1,1,1,0,-0.7229081465611535,1,1,0.8026144622016401,0.8026144622016401,0.0,1
10,1,0,1,1,1,1.6794166305937375,0,0,0.8555925042745822,0.8555925042745822,0.0,1
43,2,-1,1,1,1,-1.6794166305937375,0,0,0.13897721138591784,0.13897721138591784,0.0,1
