TeamID,EndID,ScoreDiff,Hammer,RefPPAvail,OppPPAvail,EloDiff,ActualDecision,OptimalDecision,ActualWP,OptimalWP,WPDiff,DecisionCorrect
34,6,-2,1,1,1,-28.17067567912568,1,0,0.1343454887323802,0.18472328240131766,-0.050377793668937465,0
25,1,0,1,1,1,-77.52667579241302,0,0,0.28089577783288966,0.28089577783288966,0.0,1
25,2,-1,1,1,1,-77.52667579241302,0,0,0.2402557099758037,0.2402557099758037,0.0,1
10,3,1,1,1,1,164.66023034675345,0,0,0.9474242165991661,0.9474242165991661,0.0,1
10,5,4,1,1,0,164.66023034675345,0,0,0.9988964250677702,0.9988964250677702,0.0,1
10,6,3,1,1,0,164.66023034675345,0,0,0.9947157468735276,0.9947157468735276,0.0,1
14,1,0,1,1,1,143.6127758874402,0,0,0.6121660713018849,0.6121660713018849,0.0,1
14,2,-1,1,1,1,143.6127758874402,0,0,0.5176923537553342,0.5176923537553342,0.0,1
14,3,-2,1,1,1,143.6127758874402,0,0,0.37631369632610173,0.37631369632610173,0.0,1
14,4,-3,1,1,1,143.6127758874402,0,0,0.2415417961238696,0.2415417961238696,0.0,1
14,6,-3,1,1,1,143.6127758874402,1,0,0.11394994879043087,0.15300561831177903,-0.03905566952134816,0
20,3,-1,1,1,1,4.1299199550935555,0,0,0.4466350524424726,0.4466350524424726,0.0,1
20,6,0,1,1,1,4.1299199550935555,1,0,0.6952664907574243,0.7207082495447283,-0.025441758787304036,0
19,1,0,1,1,1,265.4989738580434,0,0,0.9559013739555727,0.9559013739555727,0.0,1
19,4,2,1,1,1,265.4989738580434,0,0,0.9780501868974882,0.9780501868974882,0.0,1
34,2,-4,1,1,1,-269.2453529182103,0,0,0.0312817141187316,0.0312817141187316,0.0,1
34,4,-3,1,1,1,-269.2453529182103,0,0,0.047733570303156274,0.047733570303156274,0.0,1
34,6,-4,1,1,1,-269.2453529182103,1,0,0.003296845612029172,0.013863342546627053,-0.010566496934597882,0
11,3,0,1,1,1,-139.05800152986853,0,0,0.402515673111198,0.402515673111198,0.0,1
11,5,-1,1,1,1,-139.05800152986853,0,0,0.36428391737091526,0.36428391737091526,0.0,1
11,6,-2,1,1,1,-139.05800152986853,1,0,0.15532150292966707,0.2168564341759481,-0.06153493124628104,0
15,2,-4,1,1,1,-164.07050975760671,0,0,0.06007520789211461,0.06007520789211461,0.0,1
15,3,-5,1,1,1,-164.07050975760671,0,0,0.029652309227566846,0.029652309227566846,0.0,1
15,4,-6,1,1,1,-164.07050975760671,0,0,0.0076443023250726775,0.0076443023250726775,0.0,1
15,7,-4,1,1,1,-164.07050975760671,1,0,0.011180653913404608,0.0230764119449845,-0.01189575803157989,0
17,1,0,1,1,1,282.90951763350176,0,0,0.9095892653829941,0.9095892653829941,0.0,1
17,4,2,1,1,1,282.90951763350176,0,0,0.9622695320284258,0.9622695320284258,0.0,1
17,5,1,1,1,1,282.90951763350176,0,0,0.943496498148456,0.943496498148456,0.0,1
17,7,0,1,1,0,282.90951763350176,1,0,0.8788737064847096,0.8957193949717019,-0.016845688486992305,0
13,1,0,1,1,1,-288.4954608907003,0,0,0.26865785134245196,0.26865785134245196,0.0,1
13,3,-2,1,1,1,-288.4954608907003,0,0,0.10664649628650874,0.10664649628650874,0.0,1
13,4,-3,1,1,1,-288.4954608907003,0,0,0.06428582811263825,0.06428582811263825,0.0,1
13,5,-4,1,1,1,-288.4954608907003,1,0,0.0076679170219106025,0.021912603529856668,-0.014244686507946067,0
20,2,-1,1,1,1,226.95288475607458,0,0,0.8753307886831024,0.8753307886831024,0.0,1
20,3,-2,1,1,1,226.95288475607458,0,0,0.8058641722078772,0.8058641722078772,0.0,1
20,5,-4,1,1,1,226.95288475607458,1,0,0.4225793397174502,0.46908781010273537,-0.04650847038528516,0
14,1,0,1,1,1,50.08977412483091,0,0,0.5407813237930734,0.5407813237930734,0.0,1
14,3,0,1,1,1,50.08977412483091,0,0,0.5468577823817056,0.5468577823817056,0.0,1
14,4,-1,1,1,1,50.08977412483091,0,0,0.48505738588293656,0.48505738588293656,0.0,1
14,6,-1,1,1,1,50.08977412483091,0,0,0.5528602398128752,0.5528602398128752,0.0,1
22,1,0,1,1,1,-19.796538027268298,0,0,0.3581106079881138,0.3581106079881138,0.0,1
22,3,1,1,1,1,-19.796538027268298,0,0,0.4952831829330733,0.4952831829330733,0.0,1
22,4,0,1,1,1,-19.796538027268298,0,0,0.4418520999235874,0.4418520999235874,0.0,1
22,7,1,1,1,0,-19.796538027268298,0,0,0.8390645239373358,0.8390645239373358,0.0,1
22,8,-1,1,1,0,-19.796538027268298,1,0,0.5691542029380798,0.7343781068921089,-0.16522390395402908,0
19,1,0,1,1,1,136.19901081967168,0,0,0.6121660713018849,0.6121660713018849,0.0,1
19,4,1,1,1,1,136.19901081967168,0,0,0.7232769005126944,0.7232769005126944,0.0,1
19,5,0,1,1,1,136.19901081967168,0,0,0.6448146383892788,0.6448146383892788,0.0,1
19,7,0,1,1,0,136.19901081967168,1,0,0.6980186169725251,0.7151598452206738,-0.017141228248148677,0
10,1,0,1,1,1,222.39036811189817,0,0,0.9615760898704075,0.9615760898704075,0.0,1
13,1,0,1,1,1,-214.3424646505489,0,0,0.39629003874589463,0.39629003874589463,0.0,1
13,3,0,1,1,1,-214.3424646505489,0,0,0.4136846526498857,0.4136846526498857,0.0,1
13,4,-1,1,1,1,-214.3424646505489,0,0,0.33282227034808143,0.33282227034808143,0.0,1
13,5,-2,1,1,1,-214.3424646505489,0,0,0.20595570441416672,0.20595570441416672,0.0,1
13,6,-4,1,1,1,-214.3424646505489,1,0,0.009904308911281707,0.029254604876691417,-0.01935029596540971,0
18,1,0,1,1,1,201.38014580606887,0,0,0.7844124446131289,0.7844124446131289,0.0,1
18,5,6,1,1,0,201.38014580606887,0,0,0.998667057087211,0.998667057087211,0.0,1
16,1,0,1,1,1,-130.46869604647281,0,0,0.21949878011006416,0.21949878011006416,0.0,1
16,2,-1,1,1,1,-130.46869604647281,0,0,0.1786625867469517,0.1786625867469517,0.0,1
16,3,-2,1,1,1,-130.46869604647281,0,0,0.1033589932673712,0.1033589932673712,0.0,1
16,5,-3,1,1,1,-130.46869604647281,1,0,0.034708227059221886,0.06434813992916494,-0.029639912869943053,0
11,2,-2,1,1,1,-153.53886094177278,0,0,0.2115926700872081,0.2115926700872081,0.0,1
11,4,-1,1,1,1,-153.53886094177278,0,0,0.2966199902009028,0.2966199902009028,0.0,1
11,6,-4,1,1,1,-153.53886094177278,1,0,0.01498662578335654,0.035140359261056575,-0.020153733477700036,0
15,1,0,1,1,1,65.48031172758783,0,0,0.6298601562877686,0.6298601562877686,0.0,1
15,3,1,1,1,1,65.48031172758783,0,0,0.709734631724412,0.709734631724412,0.0,1
15,5,2,1,1,1,65.48031172758783,0,0,0.8627098849007987,0.8627098849007987,0.0,1
15,7,3,1,1,0,65.48031172758783,1,0,0.964073935439389,0.9673105572587453,-0.0032366218193562446,0
10,2,-1,1,1,1,120.78004844349607,0,0,0.6196265323205405,0.6196265323205405,0.0,1
10,3,-2,1,1,1,120.78004844349607,0,0,0.4875624940975528,0.4875624940975528,0.0,1
10,4,-3,1,1,1,120.78004844349607,0,0,0.3297463173534185,0.3297463173534185,0.0,1
10,7,1,1,1,1,120.78004844349607,1,0,0.8034175317320033,0.8312956003102085,-0.027878068578205295,0
19,1,0,1,1,1,160.28265469566077,0,0,0.937511681462025,0.937511681462025,0.0,1
19,5,4,1,1,0,160.28265469566077,0,0,0.9988964250677702,0.9988964250677702,0.0,1
25,1,0,1,1,1,-195.13332143101138,0,0,0.42370007662319575,0.42370007662319575,0.0,1
25,3,1,1,1,1,-195.13332143101138,0,0,0.5498494141822928,0.5498494141822928,0.0,1
25,4,0,1,1,1,-195.13332143101138,0,0,0.4908370903035147,0.4908370903035147,0.0,1
25,5,-1,1,1,1,-195.13332143101138,0,0,0.4486750095046295,0.4486750095046295,0.0,1
25,7,0,1,1,0,-195.13332143101138,1,0,0.6212285484488451,0.6726317130302306,-0.051403164581385496,0
14,1,0,1,1,1,45.959854169737355,0,0,0.5407813237930734,0.5407813237930734,0.0,1
14,2,-1,1,1,1,45.959854169737355,0,0,0.43735522139829847,0.43735522139829847,0.0,1
14,3,-2,1,1,1,45.959854169737355,0,0,0.33078531123060473,0.33078531123060473,0.0,1
14,4,-4,1,1,1,45.959854169737355,0,0,0.131061828122223,0.131061828122223,0.0,1
14,5,-8,1,1,1,45.959854169737355,1,0,0.0006623471728193161,0.00200430273884058,-0.001341955566021264,0
22,1,0,1,1,1,85.41978113511436,0,0,0.6341129387104237,0.6341129387104237,0.0,1
22,6,6,1,1,0,85.41978113511436,0,1,0.9996832694577205,0.9996848408154035,-1.571357683083363e-06,0
24,2,-1,1,1,1,357.0625138736532,0,0,0.9316341694520716,0.9316341694520716,0.0,1
24,5,2,1,1,1,357.0625138736532,0,0,0.9630916759821675,0.9630916759821675,0.0,1
24,7,2,1,1,0,357.0625138736532,1,0,0.9516823934874724,0.9680414237792172,-0.01635903029174479,0
15,2,-3,1,1,1,-245.5998815850396,0,0,0.0563298331435544,0.0563298331435544,0.0,1
15,4,-4,1,1,1,-245.5998815850396,0,0,0.02453978737943899,0.02453978737943899,0.0,1
15,7,-3,1,1,0,-245.5998815850396,1,0,0.01893087815640088,0.037102218149881974,-0.018171339993481094,0
11,1,0,1,1,1,18.968763314358966,0,0,0.5570035525891361,0.5570035525891361,0.0,1
11,3,-1,1,1,1,18.968763314358966,0,0,0.44398923941427976,0.44398923941427976,0.0,1
11,5,2,1,1,1,18.968763314358966,0,0,0.8516692700596896,0.8516692700596896,0.0,1
11,7,0,1,1,0,18.968763314358966,1,0,0.6925515215015381,0.7138051553574025,-0.02125363385586443,0
16,1,0,1,1,1,254.76449350630605,0,0,0.958844647678022,0.958844647678022,0.0,1
16,5,5,1,1,0,254.76449350630605,1,0,0.9978663952948101,0.998745956153785,-0.0008795608589748927,0
18,1,0,1,1,1,-39.694531433015754,0,0,0.3712884181722512,0.3712884181722512,0.0,1
18,3,1,1,1,1,-39.694531433015754,0,0,0.4790085668680409,0.4790085668680409,0.0,1
18,6,1,1,1,0,-39.694531433015754,0,0,0.71362763786369,0.71362763786369,0.0,1
19,1,0,1,1,1,237.80933048807378,0,0,0.9734505100778797,0.9734505100778797,0.0,1
19,4,1,1,1,1,237.80933048807378,0,0,0.968635754434654,0.968635754434654,0.0,1
19,6,2,1,1,1,237.80933048807378,1,0,0.9797994331548987,0.9831651762281659,-0.0033657430732672022,0
22,2,-5,1,1,1,-43.88018190325738,0,0,0.05931966875047615,0.05931966875047615,0.0,1
22,5,-4,1,1,1,-43.88018190325738,1,0,0.02210299426116036,0.03928048591076859,-0.017177491649608228,0
10,1,0,1,1,1,-22.832727443944123,0,0,0.3581106079881138,0.3581106079881138,0.0,1
10,2,-1,1,1,1,-22.832727443944123,0,0,0.299046961396336,0.299046961396336,0.0,1
10,5,2,1,1,1,-22.832727443944123,0,0,0.763218355772758,0.763218355772758,0.0,1
10,7,1,1,1,0,-22.832727443944123,1,0,0.805871708979816,0.8390645239373358,-0.0331928149575198,0
43,2,-1,1,1,1,-222.82296480098103,0,0,0.39370395120796164,0.39370395120796164,0.0,1
43,3,-2,1,1,1,-222.82296480098103,0,0,0.2173887723141044,0.2173887723141044,0.0,1
43,4,-3,1,1,1,-222.82296480098103,0,0,0.09866247776760731,0.09866247776760731,0.0,1
43,7,-3,1,1,1,-222.82296480098103,1,0,0.06174801958938529,0.08153910436434286,-0.01979108477495757,0
20,1,0,1,1,1,121.73656559369192,0,0,0.6735784087409528,0.6735784087409528,0.0,1
20,3,-1,1,1,1,121.73656559369192,0,0,0.5667954738885611,0.5667954738885611,0.0,1
20,7,1,1,1,0,121.73656559369192,1,0,0.8352672031478547,0.8629840448266324,-0.027716841678777637,0
17,1,0,1,1,1,41.83484039441714,0,0,0.48424411186476346,0.48424411186476346,0.0,1
17,3,0,1,1,1,41.83484039441714,0,0,0.5087500459071981,0.5087500459071981,0.0,1
17,5,4,1,1,0,41.83484039441714,0,0,0.9622746240608377,0.9622746240608377,0.0,1
17,7,4,1,1,0,41.83484039441714,1,0,0.9919994179710876,0.9920190647699677,-1.9646798880113003e-05,0
11,1,0,1,1,1,-269.52669757634135,0,0,0.3153598373286849,0.3153598373286849,0.0,1
11,2,-1,1,1,1,-269.52669757634135,0,0,0.2342203502426269,0.2342203502426269,0.0,1
11,3,-3,1,1,1,-269.52669757634135,0,0,0.05224848818547974,0.05224848818547974,0.0,1
11,6,-3,1,1,1,-269.52669757634135,1,0,0.027461614725990742,0.06327208752693898,-0.03581047280094824,0
18,1,0,1,1,1,229.55082148519455,0,0,0.922647040180081,0.922647040180081,0.0,1
18,5,4,1,1,0,229.55082148519455,0,0,0.9965150923784475,0.9965150923784475,0.0,1
13,2,-2,1,1,1,68.56705298295287,0,0,0.47045087045812234,0.47045087045812234,0.0,1
13,3,-4,1,1,1,68.56705298295287,0,0,0.22595669417432918,0.22595669417432918,0.0,1
13,6,-3,1,1,1,68.56705298295287,1,0,0.21156585556636703,0.24998797880374987,-0.03842212323738284,0
15,1,0,1,1,1,-189.28418177871822,0,0,0.26975688609502574,0.26975688609502574,0.0,1
15,2,-1,1,1,1,-189.28418177871822,0,0,0.18764172424867115,0.18764172424867115,0.0,1
15,4,-1,1,1,1,-189.28418177871822,0,0,0.2459104270886267,0.2459104270886267,0.0,1
15,6,-1,1,1,1,-189.28418177871822,1,0,0.32960379501932013,0.39652752249087964,-0.0669237274715595,0
20,3,-1,1,1,1,97.65292171770284,0,0,0.43775866718894735,0.43775866718894735,0.0,1
20,4,-2,1,1,1,97.65292171770284,0,0,0.3484726926769478,0.3484726926769478,0.0,1
20,7,-2,1,1,1,97.65292171770284,1,0,0.17590937789515015,0.2089293076717751,-0.033019929776624934,0
14,1,0,1,1,1,245.2230955558423,0,0,0.958844647678022,0.958844647678022,0.0,1
14,3,1,1,1,1,245.2230955558423,0,0,0.9593097221897562,0.9593097221897562,0.0,1
14,5,1,1,1,1,245.2230955558423,0,0,0.9530874117392083,0.9530874117392083,0.0,1
14,6,0,1,1,1,245.2230955558423,0,0,0.9091569497964733,0.9091569497964733,0.0,1
14,7,-1,1,1,1,245.2230955558423,1,1,0.6342599414491578,0.6342599414491578,0.0,1
30,1,0,1,1,1,105.21631916238266,0,0,0.6593269246042204,0.6593269246042204,0.0,1
30,3,1,1,1,1,105.21631916238266,0,0,0.725988268765835,0.725988268765835,0.0,1
30,4,-2,1,1,1,105.21631916238266,0,0,0.4536230157478961,0.4536230157478961,0.0,1
30,6,-2,1,1,1,105.21631916238266,1,0,0.38259598628027436,0.4417098962803597,-0.05911391000008537,0
10,2,-1,1,1,1,-15.418962376175614,0,0,0.299046961396336,0.299046961396336,0.0,1
10,3,-2,1,1,1,-15.418962376175614,0,0,0.18189657865417336,0.18189657865417336,0.0,1
10,5,-3,1,1,1,-15.418962376175614,0,0,0.11769564049852962,0.11769564049852962,0.0,1
10,7,-3,1,1,0,-15.418962376175614,1,0,0.07784353488972448,0.10145293960281031,-0.023609404713085827,0
22,2,-1,1,1,1,-137.40318366586666,0,0,0.331401580227519,0.331401580227519,0.0,1
22,3,-2,1,1,1,-137.40318366586666,0,0,0.2053918765878629,0.2053918765878629,0.0,1
22,6,1,1,1,0,-137.40318366586666,1,0,0.6607855492460033,0.7172099296703701,-0.056424380424366816,0
13,1,0,1,1,1,96.73772866207855,0,0,0.5659021362286747,0.5659021362286747,0.0,1
13,3,-3,1,1,1,96.73772866207855,0,0,0.25789928755395347,0.25789928755395347,0.0,1
13,5,-2,1,1,1,96.73772866207855,0,0,0.3267228223345233,0.3267228223345233,0.0,1
13,6,-4,1,1,1,96.73772866207855,1,0,0.041238893991036515,0.06879492172714406,-0.027556027736107547,0
16,2,-1,1,1,1,226.59381782718037,0,0,0.8753307886831024,0.8753307886831024,0.0,1
16,6,0,1,1,0,226.59381782718037,1,0,0.875748202763214,0.8995568692968228,-0.023808666533608802,0
15,2,-2,1,1,1,-203.76504119062247,0,0,0.23320158959182874,0.23320158959182874,0.0,1
15,4,-2,1,1,1,-203.76504119062247,0,0,0.20094503333912955,0.20094503333912955,0.0,1
15,5,-4,1,1,1,-203.76504119062247,1,0,0.019894008235290996,0.04280666886728201,-0.022912660631991013,0
17,2,-1,1,1,1,-74.15299624015142,0,0,0.17216955121415295,0.17216955121415295,0.0,1
17,4,1,1,1,1,-74.15299624015142,0,0,0.4021896251005552,0.4021896251005552,0.0,1
17,6,2,1,1,1,-74.15299624015142,1,0,0.7260962711059963,0.7337985084792231,-0.007702237373226839,0
11,5,2,1,1,1,-113.84432950875703,0,0,0.8090590425389176,0.8090590425389176,0.0,1
11,7,1,1,1,0,-113.84432950875703,1,0,0.762600173091489,0.8303012294899084,-0.06770105639841939,0
10,1,0,1,1,1,250.0800114818678,0,0,0.958844647678022,0.958844647678022,0.0,1
10,3,-1,1,1,1,250.0800114818678,0,0,0.88773295991155,0.88773295991155,0.0,1
10,5,-2,1,1,1,250.0800114818678,0,0,0.7636023182234759,0.7636023182234759,0.0,1
19,1,0,1,1,1,42.6760090570624,0,0,0.48424411186476346,0.48424411186476346,0.0,1
19,3,1,1,1,1,42.6760090570624,0,0,0.6050689994665837,0.6050689994665837,0.0,1
19,4,0,1,1,1,42.6760090570624,0,0,0.554228936452162,0.554228936452162,0.0,1
19,6,-1,1,1,1,42.6760090570624,1,0,0.5158188436893021,0.530406346207748,-0.014587502518445872,0
20,1,0,1,1,1,141.53310362096022,0,0,0.6121660713018849,0.6121660713018849,0.0,1
20,2,-1,1,1,1,141.53310362096022,0,0,0.5176923537553342,0.5176923537553342,0.0,1
20,5,-1,1,1,1,141.53310362096022,0,0,0.5342719157118077,0.5342719157118077,0.0,1
20,6,-3,1,1,1,141.53310362096022,1,0,0.11394994879043087,0.15300561831177903,-0.03905566952134816,0
25,1,0,1,1,1,-101.6103196684021,0,0,0.4459279053803683,0.4459279053803683,0.0,1
25,2,-1,1,1,1,-101.6103196684021,0,0,0.36508553384396614,0.36508553384396614,0.0,1
25,4,0,1,1,1,-101.6103196684021,0,0,0.4948432495642939,0.4948432495642939,0.0,1
25,5,-1,1,1,1,-101.6103196684021,0,0,0.4050709680923763,0.4050709680923763,0.0,1
25,7,-1,1,1,1,-101.6103196684021,1,0,0.28436349152973933,0.32018959549856785,-0.035826103968828515,0
14,1,0,1,1,1,167.69641976342928,0,0,0.9470556026763117,0.9470556026763117,0.0,1
14,3,1,1,1,1,167.69641976342928,0,0,0.9511909962982702,0.9511909962982702,0.0,1
14,5,1,1,1,1,167.69641976342928,0,0,0.9424823815529929,0.9424823815529929,0.0,1
14,7,2,1,1,0,167.69641976342928,1,0,0.9783530635559025,0.9865110123394518,-0.008157948783549362,0
15,1,0,1,1,1,37.30963604846215,0,0,0.48424411186476346,0.48424411186476346,0.0,1
15,3,0,1,1,1,37.30963604846215,0,0,0.5087500459071981,0.5087500459071981,0.0,1
15,6,2,1,1,0,37.30963604846215,0,0,0.8671300911745752,0.8671300911745752,0.0,1
15,7,1,1,1,0,37.30963604846215,1,0,0.8183959290029801,0.8476331449005776,-0.029237215897597535,0
17,3,0,1,1,1,81.5293718274329,0,0,0.569813597925995,0.569813597925995,0.0,1
17,4,-1,1,1,1,81.5293718274329,0,0,0.48939307445089236,0.48939307445089236,0.0,1
17,6,0,1,1,1,81.5293718274329,1,0,0.6404987759289347,0.6659544456108699,-0.025455669681935245,0
13,2,-1,1,1,1,-158.0267648442275,0,0,0.2978266105916544,0.2978266105916544,0.0,1
13,3,-2,1,1,1,-158.0267648442275,0,0,0.1749456702002573,0.1749456702002573,0.0,1
13,5,-1,1,1,1,-158.0267648442275,0,0,0.34388219852608704,0.34388219852608704,0.0,1
13,7,-1,1,1,0,-158.0267648442275,1,0,0.32420346264079614,0.39052788049451526,-0.06632441785371912,0
11,2,-2,1,1,1,115.70649197643752,0,0,0.5318765401338177,0.5318765401338177,0.0,1
11,3,-5,1,1,1,115.70649197643752,1,0,0.14691285878664595,0.21627107265982717,-0.06935821387318122,0
24,2,-2,1,1,1,115.98783663456857,0,0,0.5318765401338177,0.5318765401338177,0.0,1
24,5,0,1,1,1,115.98783663456857,0,1,0.6806831624436083,0.6855948375286705,-0.004911675085062184,0
24,6,-1,1,1,1,115.98783663456857,0,0,0.596455532944687,0.596455532944687,0.0,1
19,2,-1,1,1,1,180.07919272292906,0,0,0.8796742301344554,0.8796742301344554,0.0,1
19,4,1,1,1,1,180.07919272292906,0,0,0.939356951492365,0.939356951492365,0.0,1
19,6,3,1,1,0,180.07919272292906,1,0,0.9936974817297467,0.9946628991422188,-0.000965417412472136,0
30,1,0,1,1,1,-24.083643875989083,0,0,0.3581106079881138,0.3581106079881138,0.0,1
30,3,0,1,1,1,-24.083643875989083,0,0,0.3818880003962182,0.3818880003962182,0.0,1
30,4,-2,1,1,1,-24.083643875989083,0,0,0.2043957371565283,0.2043957371565283,0.0,1
30,8,3,1,1,0,-24.083643875989083,1,1,0.9904996668919921,0.9904996668919921,0.0,1
10,1,0,1,1,1,27.257046680886788,0,0,0.4328107213971045,0.4328107213971045,0.0,1
10,4,2,1,1,1,27.257046680886788,0,0,0.7606312775150483,0.7606312775150483,0.0,1
10,6,1,1,1,0,27.257046680886788,0,0,0.8010054140270939,0.8010054140270939,0.0,1
14,1,0,1,1,1,272.91273892581194,0,0,0.9559013739555727,0.9559013739555727,0.0,1
14,4,1,1,1,1,272.91273892581194,0,0,0.9599167183720096,0.9599167183720096,0.0,1
14,6,1,1,1,0,272.91273892581194,0,0,0.9603769436530842,0.9603769436530842,0.0,1
14,7,0,1,1,0,272.91273892581194,1,1,0.9040191556871441,0.9040191556871441,0.0,1
20,1,0,1,1,1,199.26324138610494,0,0,0.7844124446131289,0.7844124446131289,0.0,1
16,3,1,1,1,1,25.213672021111506,0,0,0.5840942046384571,0.5840942046384571,0.0,1
16,4,-1,1,1,1,25.213672021111506,0,0,0.39723807585246385,0.39723807585246385,0.0,1
16,7,0,1,1,0,25.213672021111506,1,0,0.6660936967484963,0.6862897844879835,-0.020196087739487223,0
13,3,0,1,1,1,-172.50762425613175,0,0,0.26779810223777223,0.26779810223777223,0.0,1
13,4,-1,1,1,1,-172.50762425613175,0,0,0.19592690246437627,0.19592690246437627,0.0,1
13,6,-3,1,1,1,-172.50762425613175,1,0,0.027795595023429702,0.05491565009197988,-0.027120055068550177,0
17,1,0,1,1,1,311.08019331262744,0,0,0.9649734195937478,0.9649734195937478,0.0,1
17,4,3,1,1,1,311.08019331262744,0,0,0.9791416888721542,0.9791416888721542,0.0,1
17,6,3,1,1,0,311.08019331262744,1,0,0.9744437612997557,0.9802003049206756,-0.005756543620919818,0
15,1,0,1,1,1,-319.75287782519104,0,0,0.26865785134245196,0.26865785134245196,0.0,1
15,3,1,1,1,1,-319.75287782519104,0,0,0.4158628945810514,0.4158628945810514,0.0,1
15,5,1,1,1,1,-319.75287782519104,0,0,0.5490858754718465,0.5490858754718465,0.0,1
15,6,-2,1,1,1,-319.75287782519104,0,0,0.2314789308192552,0.2314789308192552,0.0,1
15,7,-3,1,1,1,-319.75287782519104,1,0,0.026539368443452165,0.042416658386798305,-0.01587728994334614,0
11,2,-1,1,1,1,87.53581629731184,0,0,0.5427062413348783,0.5427062413348783,0.0,1
11,3,-2,1,1,1,87.53581629731184,0,0,0.4288714223225941,0.4288714223225941,0.0,1
11,6,-1,1,1,1,87.53581629731184,1,0,0.5301835968156912,0.5812450510852079,-0.05106145426951669,0
30,1,0,1,1,1,-117.60664563859837,0,0,0.253383171589828,0.253383171589828,0.0,1
30,2,-1,1,1,1,-117.60664563859837,0,0,0.2118395779413466,0.2118395779413466,0.0,1
30,4,-1,1,1,1,-117.60664563859837,0,0,0.22978846483831195,0.22978846483831195,0.0,1
30,5,-4,1,1,1,-117.60664563859837,1,0,0.01862687785094851,0.043897220856691066,-0.025270343005742556,0
10,3,2,1,1,1,23.127126725793232,0,0,0.7781527468430628,0.7781527468430628,0.0,1
10,5,2,1,1,1,23.127126725793232,0,0,0.8516692700596896,0.8516692700596896,0.0,1
10,7,0,1,1,0,23.127126725793232,1,0,0.6925515215015381,0.7138051553574025,-0.02125363385586443,0
43,1,0,1,1,1,-129.29996303837174,0,0,0.21949878011006416,0.21949878011006416,0.0,1
43,2,-1,1,1,1,-129.29996303837174,0,0,0.1786625867469517,0.1786625867469517,0.0,1
43,3,-2,1,1,1,-129.29996303837174,0,0,0.1033589932673712,0.1033589932673712,0.0,1
43,4,-3,1,1,1,-129.29996303837174,0,0,0.055516088197889155,0.055516088197889155,0.0,1
43,8,-2,1,1,0,-129.29996303837174,1,0,0.03994865994900465,0.1336362063884735,-0.09368754643946886,0
22,2,-1,1,1,1,57.73013776514472,0,0,0.5537063513062033,0.5537063513062033,0.0,1
22,3,-4,1,1,1,57.73013776514472,0,0,0.22595669417432918,0.22595669417432918,0.0,1
22,5,-4,1,1,1,57.73013776514472,1,0,0.17064186294112413,0.18426611196092316,-0.013624249019799028,0
14,3,-1,1,1,1,7.413765067768509,0,0,0.4481647491153199,0.4481647491153199,0.0,1
14,5,0,1,1,1,7.413765067768509,0,0,0.6375725311813741,0.6375725311813741,0.0,1
14,7,1,1,1,0,7.413765067768509,1,0,0.8699582489265256,0.9011730029786534,-0.031214754052127813,0
10,1,0,1,1,1,11.214731386338372,0,0,0.5601547073684563,0.5601547073684563,0.0,1
10,3,-1,1,1,1,11.214731386338372,0,0,0.4481647491153199,0.4481647491153199,0.0,1
10,5,-1,1,1,1,11.214731386338372,0,0,0.49728546197389123,0.49728546197389123,0.0,1
10,7,0,1,1,0,11.214731386338372,1,0,0.6897386026139158,0.7150199487992397,-0.02528134618532385,0
14,4,1,1,1,1,73.74199026329825,0,0,0.7428660927532047,0.7428660927532047,0.0,1
14,5,0,1,1,1,73.74199026329825,0,1,0.7082778198038917,0.7152233814746858,-0.006945561670794076,0
14,6,-2,1,1,1,73.74199026329825,1,0,0.4454706116679131,0.47398435331795863,-0.028513741650045554,0
22,2,-1,1,1,1,87.62917827866954,0,0,0.5427062413348783,0.5427062413348783,0.0,1
22,4,1,1,1,1,87.62917827866954,0,0,0.7226827514085084,0.7226827514085084,0.0,1
22,6,1,1,1,0,87.62917827866954,0,0,0.822715140508296,0.822715140508296,0.0,1
13,1,0,1,1,1,-156.46530896158333,0,0,0.37439749971230735,0.37439749971230735,0.0,1
13,2,-1,1,1,1,-156.46530896158333,0,0,0.2978266105916544,0.2978266105916544,0.0,1
13,4,0,1,1,1,-156.46530896158333,0,0,0.4165147148835101,0.4165147148835101,0.0,1
13,6,0,1,1,1,-156.46530896158333,0,0,0.5767231847778078,0.5767231847778078,0.0,1
13,8,-3,1,1,0,-156.46530896158333,1,0,0.0037087134551256895,0.019150542095303535,-0.015441828640177846,0
17,1,0,1,1,1,41.83484039441714,0,0,0.48424411186476346,0.48424411186476346,0.0,1
17,2,-1,1,1,1,41.83484039441714,0,0,0.3987864644336094,0.3987864644336094,0.0,1
17,4,0,1,1,1,41.83484039441714,0,0,0.554228936452162,0.554228936452162,0.0,1
17,6,-1,1,1,1,41.83484039441714,1,0,0.5158188436893021,0.530406346207748,-0.014587502518445872,0
18,2,-1,1,1,1,-66.32822519552974,0,0,0.17216955121415295,0.17216955121415295,0.0,1
18,5,-1,1,1,1,-66.32822519552974,0,0,0.23970288094205544,0.23970288094205544,0.0,1
18,7,-2,1,1,0,-66.32822519552974,1,0,0.10057281924880081,0.12829170318294875,-0.02771888393414794,0
17,1,0,1,1,1,81.5293718274329,0,0,0.5552998787978569,0.5552998787978569,0.0,1
17,3,0,1,1,1,81.5293718274329,0,0,0.569813597925995,0.569813597925995,0.0,1
